"id","date","ags","inspid1km","x","y"
341,"2024-12-13","06531003","CRS3035RES1000mN3056000E4233000",4233500,3056500
342,"2024-12-13","02000000","CRS3035RES1000mN3390000E4314000",4314500,3390500
343,"2024-12-13","14627010","CRS3035RES1000mN3120000E4571000",4571500,3120500
344,"2024-12-13","02000000","CRS3035RES1000mN3370000E4320000",4320500,3370500
345,"2024-12-13","04011000","CRS3035RES1000mN3341000E4232000",4232500,3341500
346,"2024-12-13","08225109","CRS3035RES1000mN2941000E4275000",4275500,2941500
347,"2024-12-13","03353026","CRS3035RES1000mN3373000E4307000",4307500,3373500
348,"2024-12-13","12060269","CRS3035RES1000mN3291000E4555000",4555500,3291500
349,"2024-12-13","05124000","CRS3035RES1000mN3133000E4127000",4127500,3133500
350,"2024-12-13","16072011","CRS3035RES1000mN3042000E4404000",4404500,3042500
351,"2024-12-13","15087031","CRS3035RES1000mN3176000E4424000",4424500,3176500
352,"2024-12-13","09174141","CRS3035RES1000mN2802000E4430000",4430500,2802500
353,"2024-12-13","07315000","CRS3035RES1000mN2988000E4196000",4196500,2988500
354,"2024-12-13","05915000","CRS3035RES1000mN3180000E4170000",4170500,3180500
355,"2024-12-13","01059137","CRS3035RES1000mN3521000E4297000",4297500,3521500
356,"2024-12-13","09377139","CRS3035RES1000mN2980000E4502000",4502500,2980500
357,"2024-12-13","05966020","CRS3035RES1000mN3114000E4185000",4185500,3114500
358,"2024-12-13","08417002","CRS3035RES1000mN2797000E4235000",4235500,2797500
359,"2024-12-13","04011000","CRS3035RES1000mN3330000E4249000",4249500,3330500
360,"2024-12-13","09477128","CRS3035RES1000mN2996000E4423000",4423500,2996500
361,"2024-12-13","03241017","CRS3035RES1000mN3233000E4289000",4289500,3233500
362,"2024-12-13","09474173","CRS3035RES1000mN2947000E4411000",4411500,2947500
363,"2024-12-13","07331072","CRS3035RES1000mN2969000E4174000",4174500,2969500
364,"2024-12-13","08226096","CRS3035RES1000mN2936000E4223000",4223500,2936500
365,"2024-12-13","09173112","CRS3035RES1000mN2739000E4437000",4437500,2739500
366,"2024-12-13","05158004","CRS3035RES1000mN3127000E4105000",4105500,3127500
367,"2024-12-13","08426021","CRS3035RES1000mN2776000E4304000",4304500,2776500
368,"2024-12-13","09771113","CRS3035RES1000mN2816000E4405000",4405500,2816500
369,"2024-12-13","05170008","CRS3035RES1000mN3168000E4096000",4096500,3168500
370,"2024-12-13","01053129","CRS3035RES1000mN3376000E4337000",4337500,3376500
371,"2024-12-13","14713000","CRS3035RES1000mN3136000E4480000",4480500,3136500
372,"2024-12-13","09672131","CRS3035RES1000mN3011000E4341000",4341500,3011500
373,"2024-12-13","05117000","CRS3035RES1000mN3151000E4107000",4107500,3151500
374,"2024-12-13","03241007","CRS3035RES1000mN3242000E4303000",4303500,3242500
375,"2024-12-13","12071044","CRS3035RES1000mN3177000E4639000",4639500,3177500
376,"2024-12-13","05154008","CRS3035RES1000mN3199000E4063000",4063500,3199500
377,"2024-12-13","16063004","CRS3035RES1000mN3076000E4342000",4342500,3076500
378,"2024-12-13","08426021","CRS3035RES1000mN2776000E4304000",4304500,2776500
379,"2024-12-13","05378028","CRS3035RES1000mN3093000E4122000",4122500,3093500
380,"2024-12-13","08121000","CRS3035RES1000mN2891000E4262000",4262500,2891500
381,"2024-12-13","07140064","CRS3035RES1000mN2997000E4137000",4137500,2997500
382,"2024-12-13","09273111","CRS3035RES1000mN2857000E4456000",4456500,2857500
383,"2024-12-13","07338022","CRS3035RES1000mN2925000E4195000",4195500,2925500
384,"2024-12-13","03103000","CRS3035RES1000mN3257000E4373000",4373500,3257500
385,"2024-12-13","15083390","CRS3035RES1000mN3239000E4427000",4427500,3239500
386,"2024-12-13","08327057","CRS3035RES1000mN2757000E4235000",4235500,2757500
387,"2024-12-13","07335044","CRS3035RES1000mN2930000E4141000",4141500,2930500
388,"2024-12-13","07335045","CRS3035RES1000mN2921000E4156000",4156500,2921500
389,"2024-12-13","11000000","CRS3035RES1000mN3274000E4547000",4547500,3274500
390,"2024-12-13","09189155","CRS3035RES1000mN2752000E4522000",4522500,2752500
391,"2024-12-13","09564000","CRS3035RES1000mN2921000E4396000",4396500,2921500
392,"2024-12-13","06531010","CRS3035RES1000mN3045000E4248000",4248500,3045500
393,"2024-12-13","09575153","CRS3035RES1000mN2939000E4365000",4365500,2939500
394,"2024-12-13","07336069","CRS3035RES1000mN2948000E4154000",4154500,2948500
395,"2024-12-13","02000000","CRS3035RES1000mN3380000E4329000",4329500,3380500
396,"2024-12-13","05770008","CRS3035RES1000mN3252000E4226000",4226500,3252500
397,"2024-12-13","16066086","CRS3035RES1000mN3056000E4338000",4338500,3056500
398,"2024-12-13","09779194","CRS3035RES1000mN2859000E4356000",4356500,2859500
399,"2024-12-13","02000000","CRS3035RES1000mN3382000E4311000",4311500,3382500
400,"2024-12-13","06438008","CRS3035RES1000mN3002000E4236000",4236500,3002500
401,"2024-12-13","16065056","CRS3035RES1000mN3137000E4410000",4410500,3137500
402,"2024-12-13","03356008","CRS3035RES1000mN3342000E4234000",4234500,3342500
403,"2024-12-13","09564000","CRS3035RES1000mN2925000E4399000",4399500,2925500
404,"2024-12-13","02000000","CRS3035RES1000mN3386000E4324000",4324500,3386500
405,"2024-12-13","03254008","CRS3035RES1000mN3207000E4329000",4329500,3207500
406,"2024-12-13","05113000","CRS3035RES1000mN3154000E4118000",4118500,3154500
407,"2024-12-13","09778151","CRS3035RES1000mN2767000E4339000",4339500,2767500
408,"2024-12-13","08337126","CRS3035RES1000mN2725000E4190000",4190500,2725500
409,"2024-12-13","09562000","CRS3035RES1000mN2943000E4390000",4390500,2943500
410,"2024-12-13","15003000","CRS3035RES1000mN3221000E4432000",4432500,3221500
411,"2024-12-13","05162024","CRS3035RES1000mN3124000E4090000",4090500,3124500
412,"2024-12-13","03404000","CRS3035RES1000mN3240000E4187000",4187500,3240500
413,"2024-12-13","03460003","CRS3035RES1000mN3286000E4194000",4194500,3286500
414,"2024-12-13","16076079","CRS3035RES1000mN3072000E4465000",4465500,3072500
415,"2024-12-13","03454021","CRS3035RES1000mN3288000E4159000",4159500,3288500
416,"2024-12-13","11000000","CRS3035RES1000mN3274000E4552000",4552500,3274500
417,"2024-12-13","06532001","CRS3035RES1000mN3054000E4212000",4212500,3054500
418,"2024-12-13","11000000","CRS3035RES1000mN3277000E4552000",4552500,3277500
419,"2024-12-13","09676116","CRS3035RES1000mN2955000E4268000",4268500,2955500
420,"2024-12-13","08226105","CRS3035RES1000mN2927000E4219000",4219500,2927500
421,"2024-12-13","03453011","CRS3035RES1000mN3296000E4167000",4167500,3296500
422,"2024-12-13","04011000","CRS3035RES1000mN3326000E4241000",4241500,3326500
423,"2024-12-13","08119085","CRS3035RES1000mN2861000E4279000",4279500,2861500
424,"2024-12-13","09678192","CRS3035RES1000mN2997000E4323000",4323500,2997500
425,"2024-12-13","05113000","CRS3035RES1000mN3152000E4110000",4110500,3152500
426,"2024-12-13","05512000","CRS3035RES1000mN3163000E4109000",4109500,3163500
427,"2024-12-13","09272147","CRS3035RES1000mN2863000E4565000",4565500,2863500
428,"2024-12-13","07211000","CRS3035RES1000mN2963000E4081000",4081500,2963500
429,"2024-12-13","04011000","CRS3035RES1000mN3341000E4230000",4230500,3341500
430,"2024-12-13","05758016","CRS3035RES1000mN3227000E4225000",4225500,3227500
431,"2024-12-13","02000000","CRS3035RES1000mN3384000E4322000",4322500,3384500
432,"2024-12-13","13003000","CRS3035RES1000mN3447000E4455000",4455500,3447500
433,"2024-12-13","03458005","CRS3035RES1000mN3326000E4223000",4223500,3326500
434,"2024-12-13","02000000","CRS3035RES1000mN3384000E4329000",4329500,3384500
435,"2024-12-13","09175111","CRS3035RES1000mN2782000E4459000",4459500,2782500
436,"2024-12-13","12064336","CRS3035RES1000mN3274000E4570000",4570500,3274500
437,"2024-12-13","09189155","CRS3035RES1000mN2754000E4519000",4519500,2754500
438,"2024-12-13","06436005","CRS3035RES1000mN2996000E4212000",4212500,2996500
439,"2024-12-13","05158020","CRS3035RES1000mN3111000E4107000",4107500,3111500
440,"2024-12-13","16069053","CRS3035RES1000mN3034000E4378000",4378500,3034500
441,"2024-12-13","05170024","CRS3035RES1000mN3157000E4085000",4085500,3157500
442,"2024-12-13","08215097","CRS3035RES1000mN2892000E4223000",4223500,2892500
443,"2024-12-13","16076079","CRS3035RES1000mN3075000E4465000",4465500,3075500
444,"2024-12-13","09178115","CRS3035RES1000mN2823000E4449000",4449500,2823500
445,"2024-12-13","05334002","CRS3035RES1000mN3075000E4051000",4051500,3075500
446,"2024-12-13","14511000","CRS3035RES1000mN3078000E4523000",4523500,3078500
447,"2024-12-13","01062005","CRS3035RES1000mN3407000E4332000",4332500,3407500
448,"2024-12-13","09671136","CRS3035RES1000mN2987000E4254000",4254500,2987500
449,"2024-12-13","13075155","CRS3035RES1000mN3424000E4545000",4545500,3424500
450,"2024-12-13","08337126","CRS3035RES1000mN2724000E4185000",4185500,2724500
451,"2024-12-13","08212000","CRS3035RES1000mN2875000E4201000",4201500,2875500
452,"2024-12-13","08127076","CRS3035RES1000mN2887000E4303000",4303500,2887500
453,"2024-12-13","09477128","CRS3035RES1000mN2997000E4425000",4425500,2997500
454,"2024-12-13","12068353","CRS3035RES1000mN3335000E4514000",4514500,3335500
455,"2024-12-13","09564000","CRS3035RES1000mN2929000E4401000",4401500,2929500
456,"2024-12-13","08111000","CRS3035RES1000mN2849000E4258000",4258500,2849500
457,"2024-12-13","09189157","CRS3035RES1000mN2773000E4513000",4513500,2773500
458,"2024-12-13","02000000","CRS3035RES1000mN3391000E4318000",4318500,3391500
459,"2024-12-13","09272147","CRS3035RES1000mN2863000E4565000",4565500,2863500
460,"2024-12-13","05374024","CRS3035RES1000mN3109000E4150000",4150500,3109500
461,"2024-12-13","05770008","CRS3035RES1000mN3250000E4226000",4226500,3250500
462,"2024-12-13","08317034","CRS3035RES1000mN2813000E4173000",4173500,2813500
463,"2024-12-13","04011000","CRS3035RES1000mN3331000E4246000",4246500,3331500
464,"2024-12-13","09177119","CRS3035RES1000mN2788000E4468000",4468500,2788500
465,"2024-12-13","05978016","CRS3035RES1000mN3157000E4155000",4155500,3157500
466,"2024-12-13","05770032","CRS3035RES1000mN3235000E4250000",4250500,3235500
467,"2024-12-13","10044119","CRS3035RES1000mN2907000E4081000",4081500,2907500
468,"2024-12-13","02000000","CRS3035RES1000mN3372000E4319000",4319500,3372500
469,"2024-12-13","09162000","CRS3035RES1000mN2777000E4435000",4435500,2777500
470,"2024-12-13","03453011","CRS3035RES1000mN3293000E4176000",4176500,3293500
471,"2024-12-13","08226065","CRS3035RES1000mN2907000E4226000",4226500,2907500
472,"2024-12-13","06432010","CRS3035RES1000mN2975000E4243000",4243500,2975500
473,"2024-12-13","06534016","CRS3035RES1000mN3082000E4258000",4258500,3082500
474,"2024-12-13","09471207","CRS3035RES1000mN2979000E4374000",4374500,2979500
475,"2024-12-13","09190139","CRS3035RES1000mN2742000E4400000",4400500,2742500
476,"2024-12-13","12060012","CRS3035RES1000mN3323000E4576000",4576500,3323500
477,"2024-12-13","11000000","CRS3035RES1000mN3274000E4546000",4546500,3274500
478,"2024-12-13","07332022","CRS3035RES1000mN2928000E4194000",4194500,2928500
479,"2024-12-13","02000000","CRS3035RES1000mN3383000E4323000",4323500,3383500
480,"2024-12-13","02000000","CRS3035RES1000mN3377000E4320000",4320500,3377500
481,"2024-12-13","06436005","CRS3035RES1000mN2996000E4212000",4212500,2996500
482,"2024-12-13","15089195","CRS3035RES1000mN3175000E4443000",4443500,3175500
483,"2024-12-13","10045111","CRS3035RES1000mN2919000E4121000",4121500,2919500
484,"2024-12-13","01056041","CRS3035RES1000mN3402000E4313000",4313500,3402500
485,"2024-12-13","13075058","CRS3035RES1000mN3452000E4571000",4571500,3452500
486,"2024-12-13","08335043","CRS3035RES1000mN2734000E4258000",4258500,2734500
487,"2024-12-13","13073046","CRS3035RES1000mN3475000E4520000",4520500,3475500
488,"2024-12-13","03453011","CRS3035RES1000mN3294000E4170000",4170500,3294500
489,"2024-12-13","07143032","CRS3035RES1000mN3037000E4155000",4155500,3037500
490,"2024-12-13","08336081","CRS3035RES1000mN2728000E4158000",4158500,2728500
491,"2024-12-13","09271119","CRS3035RES1000mN2861000E4534000",4534500,2861500
492,"2024-12-13","02000000","CRS3035RES1000mN3374000E4332000",4332500,3374500
493,"2024-12-13","02000000","CRS3035RES1000mN3387000E4320000",4320500,3387500
494,"2024-12-13","09375190","CRS3035RES1000mN2900000E4478000",4478500,2900500
495,"2024-12-13","05170028","CRS3035RES1000mN3153000E4080000",4080500,3153500
496,"2024-12-13","12061224","CRS3035RES1000mN3221000E4623000",4623500,3221500
497,"2024-12-13","01058102","CRS3035RES1000mN3480000E4309000",4309500,3480500
498,"2024-12-13","14729170","CRS3035RES1000mN3113000E4484000",4484500,3113500
499,"2024-12-13","03241015","CRS3035RES1000mN3254000E4296000",4296500,3254500
500,"2024-12-13","06413000","CRS3035RES1000mN2999000E4233000",4233500,2999500
501,"2024-12-13","01062018","CRS3035RES1000mN3380000E4335000",4335500,3380500
502,"2024-12-13","08116033","CRS3035RES1000mN2838000E4280000",4280500,2838500
503,"2024-12-13","09563000","CRS3035RES1000mN2931000E4387000",4387500,2931500
504,"2024-12-13","02000000","CRS3035RES1000mN3385000E4310000",4310500,3385500
505,"2024-12-13","14612000","CRS3035RES1000mN3112000E4588000",4588500,3112500
506,"2024-12-13","15084170","CRS3035RES1000mN3123000E4451000",4451500,3123500
507,"2024-12-13","08211000","CRS3035RES1000mN2847000E4186000",4186500,2847500
508,"2024-12-13","13003000","CRS3035RES1000mN3444000E4460000",4460500,3444500
509,"2024-12-13","09278146","CRS3035RES1000mN2850000E4509000",4509500,2850500
510,"2024-12-13","15088020","CRS3035RES1000mN3131000E4465000",4465500,3131500
511,"2024-12-13","14612000","CRS3035RES1000mN3110000E4586000",4586500,3110500
512,"2024-12-13","12068181","CRS3035RES1000mN3332000E4481000",4481500,3332500
513,"2024-12-13","05954032","CRS3035RES1000mN3144000E4139000",4139500,3144500
514,"2024-12-13","03455015","CRS3035RES1000mN3383000E4184000",4184500,3383500
515,"2024-12-13","14524180","CRS3035RES1000mN3085000E4513000",4513500,3085500
516,"2024-12-13","08115050","CRS3035RES1000mN2853000E4235000",4235500,2853500
517,"2024-12-13","11000000","CRS3035RES1000mN3258000E4552000",4552500,3258500
518,"2024-12-13","01059137","CRS3035RES1000mN3521000E4297000",4297500,3521500
519,"2024-12-13","15083390","CRS3035RES1000mN3236000E4425000",4425500,3236500
520,"2024-12-13","04011000","CRS3035RES1000mN3328000E4240000",4240500,3328500
521,"2024-12-13","09572132","CRS3035RES1000mN2940000E4385000",4385500,2940500
522,"2024-12-13","03460003","CRS3035RES1000mN3286000E4194000",4194500,3286500
523,"2024-12-13","05954024","CRS3035RES1000mN3134000E4131000",4131500,3134500
524,"2024-12-13","11000000","CRS3035RES1000mN3260000E4534000",4534500,3260500
525,"2024-12-13","09182124","CRS3035RES1000mN2731000E4453000",4453500,2731500
526,"2024-12-13","05374016","CRS3035RES1000mN3118000E4133000",4133500,3118500
527,"2024-12-13","16067092","CRS3035RES1000mN3081000E4369000",4369500,3081500
528,"2024-12-13","03359007","CRS3035RES1000mN3374000E4292000",4292500,3374500
529,"2024-12-13","03358019","CRS3035RES1000mN3326000E4307000",4307500,3326500
530,"2024-12-13","08226096","CRS3035RES1000mN2939000E4224000",4224500,2939500
531,"2024-12-13","05562016","CRS3035RES1000mN3183000E4127000",4127500,3183500
532,"2024-12-13","05315000","CRS3035RES1000mN3099000E4113000",4113500,3099500
533,"2024-12-13","14625350","CRS3035RES1000mN3134000E4612000",4612500,3134500
534,"2024-12-13","04011000","CRS3035RES1000mN3331000E4240000",4240500,3331500
535,"2024-12-13","08118071","CRS3035RES1000mN2868000E4256000",4256500,2868500
536,"2024-12-13","03241001","CRS3035RES1000mN3251000E4300000",4300500,3251500
537,"2024-12-13","08136027","CRS3035RES1000mN2868000E4301000",4301500,2868500
538,"2024-12-13","05116000","CRS3035RES1000mN3127000E4065000",4065500,3127500
539,"2024-12-13","06432010","CRS3035RES1000mN2972000E4243000",4243500,2972500
540,"2024-12-13","01054126","CRS3035RES1000mN3515000E4251000",4251500,3515500
541,"2024-12-13","16075073","CRS3035RES1000mN3072000E4445000",4445500,3072500
542,"2024-12-13","16073005","CRS3035RES1000mN3063000E4410000",4410500,3063500
543,"2024-12-13","09182124","CRS3035RES1000mN2726000E4452000",4452500,2726500
544,"2024-12-13","03358019","CRS3035RES1000mN3329000E4307000",4307500,3329500
545,"2024-12-13","03159008","CRS3035RES1000mN3152000E4299000",4299500,3152500
546,"2024-12-13","13075144","CRS3035RES1000mN3444000E4567000",4567500,3444500
547,"2024-12-13","07335045","CRS3035RES1000mN2921000E4156000",4156500,2921500
548,"2024-12-13","06432005","CRS3035RES1000mN2982000E4237000",4237500,2982500
549,"2024-12-13","16051000","CRS3035RES1000mN3100000E4390000",4390500,3100500
550,"2024-12-13","09779136","CRS3035RES1000mN2855000E4355000",4355500,2855500
551,"2024-12-13","03454019","CRS3035RES1000mN3287000E4150000",4150500,3287500
552,"2024-12-13","07137069","CRS3035RES1000mN3032000E4126000",4126500,3032500
553,"2024-12-13","15091160","CRS3035RES1000mN3191000E4498000",4498500,3191500
554,"2024-12-13","09182124","CRS3035RES1000mN2731000E4453000",4453500,2731500
555,"2024-12-13","09177119","CRS3035RES1000mN2788000E4468000",4468500,2788500
556,"2024-12-13","13073070","CRS3035RES1000mN3477000E4546000",4546500,3477500
557,"2024-12-13","16069053","CRS3035RES1000mN3034000E4375000",4375500,3034500
558,"2024-12-13","08118068","CRS3035RES1000mN2872000E4249000",4249500,2872500
559,"2024-12-13","08231000","CRS3035RES1000mN2865000E4223000",4223500,2865500
560,"2024-12-13","08335043","CRS3035RES1000mN2730000E4257000",4257500,2730500
561,"2024-12-13","01003000","CRS3035RES1000mN3417000E4368000",4368500,3417500
562,"2024-12-13","12068353","CRS3035RES1000mN3335000E4514000",4514500,3335500
563,"2024-12-13","05314000","CRS3035RES1000mN3068000E4119000",4119500,3068500
564,"2024-12-13","02000000","CRS3035RES1000mN3394000E4331000",4331500,3394500
565,"2024-12-13","07211000","CRS3035RES1000mN2964000E4075000",4075500,2964500
566,"2024-12-13","02000000","CRS3035RES1000mN3388000E4322000",4322500,3388500
567,"2024-12-13","09278146","CRS3035RES1000mN2850000E4509000",4509500,2850500
568,"2024-12-13","08335043","CRS3035RES1000mN2735000E4257000",4257500,2735500
569,"2024-12-13","03255008","CRS3035RES1000mN3203000E4306000",4306500,3203500
570,"2024-12-13","09162000","CRS3035RES1000mN2785000E4438000",4438500,2785500
571,"2024-12-13","03459029","CRS3035RES1000mN3253000E4199000",4199500,3253500
572,"2024-12-13","09774135","CRS3035RES1000mN2815000E4342000",4342500,2815500
573,"2024-12-13","16065056","CRS3035RES1000mN3136000E4410000",4410500,3136500
574,"2024-12-13","11000000","CRS3035RES1000mN3267000E4550000",4550500,3267500
575,"2024-12-13","08127103","CRS3035RES1000mN2884000E4323000",4323500,2884500
576,"2024-12-13","09672131","CRS3035RES1000mN3008000E4340000",4340500,3008500
577,"2024-12-13","15083390","CRS3035RES1000mN3232000E4424000",4424500,3232500
578,"2024-12-13","05111000","CRS3035RES1000mN3127000E4097000",4097500,3127500
